#time[sec] output_ch0 output_ch1
3.829999999999999753e-06 1.918255982382589819e-01 1.090231817325356817e-01
3.840000000000000504e-06 1.642247927363512106e-01 6.348185265438786862e-02
3.850000000000000408e-06 1.435241886099203890e-01 1.932056385133543511e-02
3.860000000000000312e-06 9.798285953177257590e-02 6.900201375476941977e-03
3.870000000000000217e-06 3.864112770267087021e-02 9.660281925667717554e-03
3.880000000000000121e-06 1.104032220076310578e-02 1.380040275095388222e-03
3.890000000000000025e-06 1.656048330114465866e-02 -2.484072495171699146e-02
3.899999999999999929e-06 2.898084577700315093e-02 -3.864112770267087021e-02
3.909999999999999834e-06 2.484072495171699146e-02 -2.898084577700315093e-02
3.919999999999999738e-06 6.900201375476941977e-03 -9.660281925667717554e-03
3.930000000000000489e-06 5.520161100381552888e-03 0.000000000000000000e+00
3.940000000000000393e-06 2.070060412643082506e-02 -8.280241650572329332e-03
3.950000000000000298e-06 3.588104715248009724e-02 -1.518044302604927044e-02
3.960000000000000202e-06 3.036088605209854088e-02 -8.280241650572329332e-03
3.970000000000000106e-06 1.794052357624004862e-02 5.520161100381552888e-03
3.980000000000000010e-06 9.660281925667717554e-03 2.760080550190776444e-03
3.989999999999999915e-06 1.518044302604927044e-02 -9.660281925667717554e-03
3.999999999999999819e-06 2.277066453907390930e-01 2.829082563945545803e-01
